Id,Predicted
143744,404176.0
182856,617129.0
65957,439847.0
177105,697345.0
124908,471684.0
135479,390260.0
170155,483455.0
176226,573239.0
183543,508112.0
49952,226386.0
65832,341285.0
79850,376461.0
154548,631504.0
145031,416312.0
35979,426841.0
108222,519835.0
29240,287687.0
86928,369136.0
43868,463708.0
48375,427051.0
32279,347035.0
167019,493373.0
108716,491420.0
181726,715248.0
82129,803723.0
101546,453821.0
30938,326998.0
176169,655511.0
183102,703854.0
104433,363995.0
149616,379040.0
27942,321722.0
74591,390054.0
180378,540630.0
43264,418547.0
83538,507748.0
90517,527371.0
160920,367255.0
24192,319502.0
35803,367821.0
126997,496335.0
39060,380504.0
69786,586430.0
172738,579922.0
185781,563013.0
40777,291643.0
5578,277162.0
134622,436456.0
18530,269919.0
11120,301361.0
97449,445357.0
151585,766206.0
100790,502285.0
65706,474616.0
119045,610295.0
153798,311497.0
18457,272229.0
103742,557088.0
145366,516348.0
35521,227132.0
124027,657271.0
64804,363326.0
184642,517331.0
132402,451621.0
1039,230027.0
172289,604369.0
100166,526611.0
5669,317837.0
127767,406980.0
175951,547160.0
68959,411900.0
1760,317580.0
61738,887488.0
23031,309566.0
88270,525895.0
166058,642492.0
59647,270216.0
129055,605569.0
70170,369714.0
85049,392997.0
159630,543364.0
92793,565480.0
14245,281381.0
132037,498859.0
179820,687049.0
26017,329002.0
38600,268804.0
168777,739585.0
16172,349199.0
33306,346883.0
54420,282050.0
144959,410628.0
156299,532510.0
120812,457875.0
141354,457268.0
177100,611713.0
10819,374031.0
44580,404961.0
99138,335564.0
3344,293393.0
2017,227941.0
57342,418714.0
179264,684659.0
15347,266248.0
84281,682392.0
105283,445891.0
37638,394910.0
65470,460166.0
2891,416126.0
68134,525683.0
126024,626403.0
115159,427454.0
67019,642759.0
54923,509179.0
94164,460274.0
44548,412295.0
148451,467824.0
136371,445184.0
10167,336907.0
124826,461077.0
152906,491006.0
136249,456041.0
167051,633694.0
54754,283580.0
92495,383242.0
38964,317898.0
150157,556802.0
23994,285634.0
168612,526049.0
70677,946411.0
66213,332693.0
149511,397905.0
175869,485426.0
13404,353255.0
27642,330006.0
172045,664183.0
114269,503371.0
20496,306809.0
75213,532379.0
30719,305958.0
73927,686421.0
155010,565346.0
170723,577751.0
17562,310135.0
82907,497379.0
105012,469534.0
36111,350616.0
65402,412966.0
157874,459351.0
92213,419171.0
39324,486064.0
185310,598889.0
168954,475569.0
172507,504100.0
152216,435732.0
28884,302074.0
66204,645072.0
18919,271764.0
68801,327996.0
156980,477527.0
162778,431832.0
124756,447045.0
154911,520107.0
40938,301481.0
37450,364214.0
7878,371676.0
93153,404576.0
49559,249292.0
10327,384346.0
30944,321984.0
82196,313210.0
135543,753799.0
81738,393802.0
112771,417618.0
146036,801777.0
36266,326260.0
103479,447249.0
38607,257967.0
5976,292557.0
143659,557867.0
164824,551227.0
163175,418816.0
131996,484274.0
99311,366298.0
104086,416661.0
92875,411564.0
96506,436424.0
106226,474220.0
122431,485921.0
101622,446065.0
15476,307304.0
91813,336935.0
29857,390027.0
21264,351771.0
37996,475039.0
121426,435104.0
7951,304665.0
53163,416965.0
66272,548962.0
89711,371328.0
70618,890317.0
18127,324815.0
56623,295287.0
114786,467940.0
51258,270155.0
80833,446659.0
145646,572759.0
16528,303497.0
59288,595181.0
156894,480352.0
75855,486168.0
146034,842577.0
87536,676044.0
41235,301326.0
159297,541353.0
172172,518589.0
100399,787360.0
4019,345224.0
100450,712030.0
82489,394870.0
124793,483665.0
44302,216232.0
144387,465081.0
99170,389464.0
184739,624534.0
117077,556926.0
99974,787002.0
58810,354996.0
113944,430979.0
32852,274700.0
12113,238938.0
72541,510399.0
20950,506638.0
8774,289832.0
102477,486202.0
7658,344031.0
87209,396058.0
66944,455273.0
36584,356077.0
78507,741161.0
77271,426659.0
185662,612024.0
61320,390297.0
136859,363195.0
47534,406050.0
42681,223224.0
185058,728436.0
119930,650447.0
134660,508154.0
100055,532818.0
180404,606745.0
147235,612113.0
183777,616036.0
95534,477424.0
112398,441628.0
28626,369911.0
185020,572674.0
52970,262637.0
22920,297058.0
166016,477759.0
8874,321947.0
123565,403545.0
97354,432772.0
130814,398338.0
142936,466922.0
179047,663215.0
786,235035.0
6404,335556.0
92888,671253.0
81550,416033.0
145157,1095708.0
172971,431628.0
139648,442372.0
120602,362504.0
139171,350291.0
90018,411226.0
133173,538720.0
25994,330359.0
68557,443606.0
126648,490757.0
181307,626185.0
144427,440257.0
128802,453172.0
380,177799.0
39394,322992.0
156354,490223.0
60920,327228.0
161242,467621.0
26538,344474.0
112872,505000.0
144565,549248.0
168230,748380.0
82130,833275.0
174287,672737.0
169829,515239.0
4451,195898.0
126626,574168.0
82714,390296.0
166778,553763.0
185390,699495.0
34535,465809.0
181149,665639.0
121980,442083.0
76243,367217.0
64569,505118.0
130446,347221.0
134005,398828.0
105254,476619.0
105022,543552.0
185256,690347.0
147099,527286.0
39982,302573.0
119540,553340.0
178197,860154.0
67622,519585.0
86491,679184.0
13835,274937.0
40309,398216.0
80994,389265.0
115621,441514.0
150346,424235.0
44328,252923.0
153332,574182.0
23471,355343.0
85491,674350.0
71734,503299.0
77129,374226.0
148805,449889.0
105273,520796.0
59996,406658.0
74245,359990.0
108958,492225.0
5967,362611.0
69415,777169.0
138651,489277.0
29943,305168.0
149237,357496.0
71242,384499.0
78610,435775.0
24775,298939.0
67241,447653.0
53712,296711.0
177693,587512.0
97562,414722.0
64922,636111.0
52209,268431.0
161762,487263.0
49320,556716.0
172009,452268.0
41373,338384.0
98198,383740.0
112553,447893.0
127947,557535.0
115626,521304.0
109039,507396.0
679,212914.0
153227,494258.0
109887,381272.0
8655,247264.0
58996,472093.0
44861,309462.0
159451,613992.0
143878,497859.0
25879,269181.0
22370,316455.0
48538,351476.0
135383,547255.0
43547,451715.0
99762,466724.0
167476,581332.0
69677,421719.0
77283,383754.0
60879,411393.0
145716,470106.0
102818,568282.0
3464,430418.0
140980,484178.0
82288,422158.0
44289,201071.0
6159,378582.0
174669,614991.0
153879,510841.0
102404,514091.0
45804,308594.0
147861,453144.0
142742,489634.0
182653,716313.0
11166,330626.0
116796,409191.0
180643,599446.0
30102,272614.0
79086,505789.0
68000,504136.0
123191,369568.0
166665,516727.0
114453,362677.0
178124,639356.0
37678,297991.0
119845,450782.0
36849,332447.0
150627,473869.0
68850,331727.0
76133,489039.0
58202,328118.0
36474,312899.0
180318,637991.0
179182,849750.0
88975,446758.0
71874,415418.0
86635,356423.0
39319,426411.0
3981,290856.0
103592,401734.0
25096,331575.0
50792,276648.0
156267,448170.0
162994,482911.0
154077,455887.0
144485,470482.0
36697,320405.0
68871,354162.0
76977,360508.0
122300,469086.0
157453,558517.0
53718,282022.0
100057,523466.0
12522,253954.0
47991,314277.0
34607,341598.0
185711,844413.0
83136,478651.0
133559,407343.0
55707,448353.0
137189,380252.0
68206,363320.0
32113,265565.0
6323,308832.0
10996,372153.0
110317,496277.0
48825,244966.0
156351,508101.0
183433,580202.0
10027,368237.0
50584,367010.0
10274,345239.0
39275,409022.0
29828,415138.0
73671,545122.0
89917,467896.0
161578,482426.0
10506,339952.0
148838,443379.0
96332,515531.0
154523,566214.0
6240,369799.0
168769,646084.0
144050,708869.0
103092,386433.0
159616,425848.0
183174,522801.0
27586,286331.0
119200,399994.0
148210,424494.0
140911,431446.0
109088,468380.0
50991,341194.0
158123,472344.0
38075,756898.0
106521,389053.0
17836,327932.0
146508,477594.0
162831,697744.0
165433,424163.0
185521,719410.0
25891,227494.0
107841,478535.0
23186,299251.0
134567,448170.0
53050,236140.0
111896,332374.0
159080,493041.0
177671,570082.0
139781,421582.0
35393,344338.0
5109,213523.0
136517,429166.0
3548,179290.0
54550,361400.0
172377,788443.0
110543,419622.0
166201,501883.0
73305,435437.0
141297,662765.0
3405,414349.0
170274,518343.0
13800,309968.0
169165,594035.0
65517,580799.0
121389,480531.0
127678,516922.0
154559,501413.0
26402,239059.0
12866,349414.0
54891,249825.0
99468,362374.0
46190,424745.0
123937,454693.0
93757,533175.0
86446,635471.0
176445,755881.0
148166,446676.0
161888,619945.0
114729,415834.0
117794,675868.0
85180,442618.0
168268,552882.0
71606,474182.0
41447,367210.0
110225,359142.0
37685,352228.0
90001,482942.0
30142,315429.0
156820,487955.0
55645,439546.0
16038,395715.0
181961,548935.0
104030,434382.0
52291,381737.0
170120,479585.0
139290,349546.0
102682,458562.0
3932,256785.0
18925,267818.0
16002,295198.0
125739,434890.0
15340,272955.0
36074,367258.0
163327,446418.0
173159,573911.0
67095,615348.0
113015,479802.0
117227,269117.0
50095,372816.0
2279,357128.0
24050,287121.0
167972,502848.0
8701,256397.0
114548,318197.0
35132,290603.0
93181,410137.0
110196,383456.0
70703,868047.0
51764,359097.0
174798,712756.0
135276,396184.0
70642,799289.0
109895,401896.0
168145,525930.0
23834,272066.0
165841,480620.0
177848,580639.0
76192,537773.0
48788,273793.0
183043,565745.0
74811,382498.0
103920,433713.0
176527,710162.0
94038,448523.0
177020,597671.0
150426,451151.0
116514,425238.0
78230,551672.0
5142,192381.0
75536,513185.0
13910,346512.0
123264,441304.0
30629,327140.0
165519,488322.0
33641,320408.0
48578,416410.0
160183,426141.0
8497,309784.0
148246,604802.0
407,207063.0
12338,267840.0
184052,704972.0
40106,405939.0
122225,329356.0
162927,396764.0
45870,269230.0
180610,456963.0
31611,367954.0
84703,402287.0
16650,302815.0
122992,474537.0
4416,368352.0
135981,404490.0
85586,429145.0
133749,426169.0
52271,290544.0
145263,369579.0
56695,335075.0
151505,368664.0
173821,480277.0
85070,361903.0
2529,187776.0
15972,476106.0
4405,252054.0
115252,444477.0
38344,294357.0
61374,445515.0
40884,288085.0
129564,547519.0
184500,762494.0
31911,368139.0
114384,449636.0
175174,691592.0
94948,436881.0
130605,479107.0
146479,536028.0
4772,340040.0
52010,350032.0
151987,352436.0
84116,503301.0
50807,269627.0
116197,424662.0
119063,466809.0
6115,373254.0
153490,584249.0
185170,653983.0
17855,459803.0
111619,468491.0
144007,434923.0
165272,529225.0
12593,276425.0
179429,555757.0
63871,315317.0
122611,614764.0
130512,382957.0
182992,563254.0
160987,484846.0
145469,472350.0
78435,506243.0
146383,528055.0
37006,327799.0
15320,274477.0
159336,457069.0
82824,377621.0
88962,482531.0
140956,459486.0
110830,558786.0
31039,359444.0
174425,478181.0
11904,279869.0
153755,470031.0
83672,477221.0
170338,499930.0
159441,511117.0
38559,227915.0
153425,406954.0
45356,294556.0
124079,818952.0
46892,207618.0
155099,488865.0
863,305678.0
24590,294945.0
120823,504715.0
42763,221972.0
17197,295948.0
104852,372348.0
14870,323003.0
3943,346654.0
60576,255099.0
24605,347674.0
68087,399403.0
119774,434448.0
21079,364058.0
70830,433113.0
176892,541201.0
92562,388405.0
63868,315317.0
120898,513194.0
66882,379825.0
106701,472688.0
128025,800994.0
183631,556251.0
74246,339968.0
58578,567547.0
160351,474089.0
73765,539218.0
107417,406681.0
146884,431422.0
87593,371348.0
155232,330876.0
33752,373146.0
102706,498721.0
123167,374506.0
41574,282448.0
128815,495970.0
129883,406230.0
177719,679192.0
73007,437823.0
34220,351462.0
150294,647916.0
65163,354043.0
45760,228492.0
65057,418833.0
139277,450361.0
36985,354942.0
151823,441057.0
153488,469882.0
45592,287615.0
55449,979756.0
95244,449458.0
121453,396430.0
178356,570180.0
72789,527406.0
35044,332596.0
147493,383372.0
20808,325112.0
175158,652162.0
15144,247647.0
28266,443318.0
17691,296281.0
84155,631672.0
49520,334756.0
156485,558167.0
93823,561574.0
167254,735328.0
124629,537041.0
123250,353842.0
74437,434152.0
147491,390221.0
152462,335911.0
41625,320689.0
4897,204277.0
139124,766365.0
16974,321681.0
153009,391521.0
38371,253545.0
167843,741406.0
37391,731186.0
174353,582772.0
15981,281217.0
100440,671333.0
161460,571663.0
113209,402598.0
47236,296886.0
141312,657936.0
109907,427024.0
88128,545034.0
77956,387855.0
137757,368387.0
105149,450864.0
102460,401596.0
109147,519251.0
94632,733512.0
13123,373782.0
52557,296914.0
100134,549890.0
157600,537937.0
150242,459722.0
143301,955714.0
125900,710259.0
1437,321630.0
75429,513556.0
122093,361095.0
1723,402089.0
51451,232912.0
165000,514605.0
61143,327529.0
35323,334487.0
70374,385995.0
35883,277061.0
18416,377551.0
68100,323952.0
4040,365655.0
41007,279814.0
136415,474259.0
24094,295957.0
16246,313545.0
22864,416319.0
122453,391780.0
172094,559570.0
165139,647409.0
143728,457507.0
11127,285295.0
116828,544347.0
166631,558551.0
79857,454248.0
105359,437454.0
83907,385568.0
164004,581665.0
105701,509173.0
56890,648117.0
137263,469410.0
84978,528065.0
180701,726622.0
87509,599329.0
38563,218844.0
90844,436106.0
136149,530859.0
86816,423138.0
89454,379883.0
156349,388963.0
55970,324750.0
102091,435287.0
118798,348257.0
182798,535767.0
162911,384117.0
136773,563932.0
10212,338256.0
70372,366428.0
102721,525437.0
30287,302640.0
121199,424972.0
49048,306696.0
112095,578860.0
150212,427737.0
120247,415971.0
120803,394482.0
90784,466441.0
130597,503124.0
40981,329192.0
13482,355494.0
56466,314585.0
91514,336524.0
65750,627092.0
185723,617455.0
13570,512613.0
106024,596205.0
37033,432135.0
26180,355146.0
114799,413831.0
118371,426371.0
165463,504555.0
137571,591965.0
82354,470931.0
59508,593417.0
2281,344842.0
79720,870553.0
60417,388490.0
55422,361802.0
73988,698359.0
77895,463939.0
61754,759754.0
48416,334350.0
165964,510005.0
89352,365992.0
120891,436662.0
113457,529381.0
154656,401999.0
389,212995.0
183408,574884.0
27939,319552.0
41084,316750.0
138245,491472.0
65646,435342.0
25187,305695.0
143247,765609.0
127906,523138.0
61113,393153.0
184336,798046.0
53201,437165.0
185431,637431.0
118674,392238.0
70067,738329.0
151665,513316.0
105139,470233.0
185518,707462.0
149729,543376.0
80983,498325.0
20763,302214.0
152667,419297.0
83923,434329.0
39790,254400.0
121731,571932.0
15319,221138.0
97378,472811.0
70702,856880.0
4238,520567.0
11914,308748.0
51079,311799.0
126760,308216.0
88818,487200.0
119472,486041.0
102020,362028.0
103617,513573.0
154371,450870.0
5952,227831.0
42723,261622.0
132199,405109.0
150195,451713.0
10731,282956.0
183187,783864.0
17173,387701.0
153767,703168.0
47004,290034.0
79531,514066.0
94126,385197.0
146599,499960.0
8005,305724.0
60019,432689.0
154309,512733.0
45891,277978.0
52627,410234.0
88623,376296.0
117673,439803.0
80864,392459.0
59207,438123.0
139649,443926.0
122954,432922.0
59100,373916.0
28407,709174.0
11785,392917.0
59241,288033.0
149828,588358.0
139197,363122.0
55306,336144.0
86069,532396.0
73517,515369.0
6010,275100.0
182045,628417.0
178657,512213.0
157542,518513.0
134284,561051.0
58567,604057.0
99854,642129.0
148883,395239.0
137456,508650.0
157556,411089.0
161009,445212.0
142928,569027.0
168950,468473.0
55851,475264.0
179790,591156.0
51403,319677.0
114851,365557.0
34384,334476.0
82551,439931.0
163422,418088.0
16764,341952.0
76605,319341.0
1576,218555.0
172616,431203.0
27924,331600.0
35642,342234.0
65945,651152.0
90794,463826.0
161186,434915.0
176288,818406.0
155503,711774.0
2070,199846.0
85991,616052.0
85587,441117.0
26055,363381.0
23567,335708.0
170748,405313.0
120697,413804.0
171509,532480.0
136403,474790.0
65472,475293.0
176640,553753.0
100877,284240.0
123372,533583.0
72592,397666.0
75467,512999.0
131077,441319.0
18636,282209.0
34878,362377.0
182050,679367.0
81713,417393.0
88114,386074.0
183680,742355.0
119769,393687.0
2538,189569.0
162408,385082.0
124059,599546.0
68262,288149.0
97387,419526.0
173969,648193.0
132639,379511.0
180226,711592.0
29532,273094.0
149613,676113.0
168898,514945.0
74432,406650.0
115266,467296.0
44673,290625.0
94891,389749.0
160571,491045.0
21954,295733.0
115718,872912.0
110118,394494.0
136150,550588.0
63560,393731.0
173706,515420.0
106255,551840.0
96375,427721.0
166870,433996.0
58418,330900.0
59134,261850.0
138395,433957.0
35298,344189.0
174316,888752.0
66938,393147.0
99056,431041.0
143876,452463.0
135497,391996.0
109343,467833.0
57683,320646.0
88991,474550.0
114924,470504.0
5769,350962.0
110078,450867.0
100453,691334.0
56889,617349.0
128581,536338.0
3034,414205.0
39136,438704.0
44114,279678.0
108845,393115.0
85984,638904.0
117729,610298.0
121822,449630.0
91689,401507.0
123308,362886.0
9898,268938.0
131117,339682.0
25353,327453.0
133190,480901.0
11833,328061.0
98962,485266.0
59557,296888.0
42130,318705.0
48954,336046.0
106725,484323.0
97257,481955.0
73560,437303.0
120248,472471.0
151457,452307.0
133840,403288.0
137185,396494.0
46208,304067.0
11445,284767.0
55209,421155.0
56820,352568.0
38146,295417.0
132901,377458.0
181568,544798.0
70603,984563.0
114794,389345.0
13355,348665.0
99336,364838.0
62060,428395.0
145014,402667.0
111582,436275.0
185312,573702.0
150339,423588.0
106133,425897.0
89232,761132.0
20226,269700.0
114741,418130.0
182822,602961.0
120044,599597.0
43809,460691.0
125107,467938.0
179467,578662.0
42015,368777.0
105898,594738.0
23155,387763.0
177458,548670.0
26620,284130.0
125077,400879.0
149651,390902.0
35069,281861.0
11548,305152.0
112373,488255.0
10818,319886.0
145194,447929.0
3854,306108.0
93782,645269.0
128716,695600.0
82363,366728.0
18752,322449.0
116930,522640.0
133517,459598.0
53143,426062.0
60962,428172.0
1537,231789.0
115099,478725.0
42045,337525.0
143194,432009.0
77026,451036.0
67736,372809.0
107682,446881.0
82319,415526.0
112686,395057.0
6950,379077.0
33567,331709.0
8426,375423.0
51028,336899.0
89081,456698.0
140145,463672.0
13077,372595.0
88035,413583.0
78386,599235.0
131499,422851.0
48896,395884.0
69286,586656.0
99433,431387.0
185108,533629.0
149899,390757.0
27046,286418.0
31282,352667.0
52435,335746.0
162636,440556.0
71766,492478.0
65097,437473.0
155266,468284.0
185888,560639.0
170825,585936.0
100423,746023.0
60153,403160.0
24351,436864.0
89437,415772.0
130653,339327.0
20843,359748.0
157924,417312.0
11232,298166.0
37418,407067.0
64279,356335.0
60584,298501.0
97088,378192.0
75359,522381.0
83772,522046.0
97090,397313.0
46161,296463.0
121663,510334.0
4205,260040.0
109941,389488.0
35386,330447.0
156661,605256.0
123560,461049.0
48951,288627.0
23965,305582.0
156828,512130.0
129238,392584.0
39508,339563.0
160038,563029.0
112985,476545.0
147834,420486.0
43028,266157.0
47047,373724.0
136653,513887.0
156996,383085.0
70108,368835.0
173848,454718.0
35168,324995.0
89669,409284.0
60867,391908.0
173525,541217.0
183607,579247.0
63608,415183.0
158580,427044.0
120972,736875.0
75636,438491.0
155678,406981.0
102159,504887.0
43158,314220.0
82893,372242.0
74610,503345.0
40140,268669.0
116644,318998.0
92747,622603.0
54363,414950.0
145381,534070.0
33524,320168.0
9617,368770.0
116372,588790.0
97285,382891.0
34633,393270.0
148708,506619.0
74068,726060.0
173830,555087.0
7894,292041.0
103418,438141.0
108249,383840.0
142195,419400.0
109457,646606.0
131502,426237.0
106216,491172.0
24314,335250.0
176045,551571.0
6838,298169.0
151314,511168.0
39614,260360.0
105165,339677.0
3950,477272.0
84840,425251.0
119142,658032.0
49879,295840.0
59024,621185.0
2397,333081.0
42677,218168.0
125932,553272.0
138909,426399.0
12538,254819.0
57056,482330.0
172484,579953.0
26693,263220.0
88899,499515.0
72586,453338.0
126813,405079.0
28811,404474.0
16389,289146.0
139667,417670.0
68829,406804.0
126132,573529.0
45854,875773.0
50501,301190.0
124277,447384.0
80177,453745.0
14998,309837.0
169354,504594.0
113759,430012.0
33117,320161.0
15883,378043.0
89206,718475.0
97635,517024.0
58533,341217.0
156204,495812.0
41850,641285.0
122019,447199.0
5611,249215.0
92136,427705.0
90673,425898.0
62277,406761.0
77923,351494.0
162302,524914.0
6594,350935.0
24693,261926.0
38385,309154.0
116237,432125.0
62271,283429.0
14001,310296.0
1567,251870.0
61568,752681.0
151091,340459.0
16492,279470.0
12128,260267.0
184854,664207.0
5048,327418.0
171148,514960.0
36943,392120.0
130223,499483.0
141747,476596.0
120919,732041.0
162746,401484.0
132729,467415.0
57706,264425.0
103531,380778.0
135376,630010.0
28483,315121.0
159949,486511.0
117975,430217.0
6968,354943.0
116258,500810.0
15522,363892.0
100319,845145.0
55752,432793.0
10104,319917.0
81581,432539.0
17634,339025.0
48493,418176.0
75803,373462.0
179092,720416.0
149557,454784.0
110723,364470.0
54531,365804.0
14388,363781.0
92841,612849.0
117527,376253.0
94708,418037.0
90978,419426.0
39034,410116.0
63771,302934.0
119862,419823.0
140307,539035.0
173055,550005.0
60312,279074.0
140948,402219.0
68665,433844.0
53273,305878.0
73695,496162.0
39732,314784.0
108381,385830.0
28833,344493.0
4652,240938.0
12326,259210.0
58295,296631.0
54735,244507.0
55781,328852.0
185759,747169.0
141955,453319.0
50027,382885.0
137553,492069.0
158843,431304.0
76408,316167.0
101394,483143.0
127046,380967.0
170057,529116.0
163871,393532.0
80499,343148.0
100252,467564.0
46520,367749.0
80968,408576.0
22783,320016.0
119958,440372.0
95692,503034.0
59418,309055.0
115062,319031.0
154587,515378.0
71698,429946.0
170344,479322.0
88585,415888.0
145392,406891.0
180979,703056.0
74716,460320.0
64070,258187.0
166071,703525.0
165848,460434.0
185782,530618.0
134557,475096.0
29789,415923.0
148195,513095.0
10467,347432.0
51642,364553.0
178810,585266.0
162477,501263.0
44481,380541.0
18944,266409.0
42036,437787.0
106197,379334.0
8706,269777.0
93484,804796.0
78193,659769.0
70753,941082.0
175868,521819.0
143981,487818.0
41404,294225.0
36015,321307.0
135516,459737.0
108910,470330.0
144886,581489.0
120965,681726.0
92906,516274.0
10308,370733.0
147357,451899.0
125835,622543.0
96597,751059.0
55714,317278.0
43445,684116.0
18885,413149.0
24460,402675.0
135636,336857.0
65425,507991.0
80035,364335.0
757,231342.0
55794,271863.0
75583,543862.0
140803,404856.0
127464,785384.0
147427,712335.0
76745,349390.0
81873,528772.0
60088,385011.0
118077,365549.0
133032,531982.0
39353,410791.0
6924,305816.0
177790,836034.0
14460,323068.0
135018,612918.0
25086,311956.0
151866,449949.0
14091,360904.0
41468,304245.0
23780,355958.0
163943,534968.0
39954,264140.0
91298,300321.0
133022,506787.0
112905,420745.0
3031,381864.0
108858,465554.0
182918,666403.0
75250,484214.0
15001,322580.0
149777,335504.0
129443,360429.0
141931,397162.0
87580,453842.0
167133,781405.0
169711,457335.0
124770,488399.0
125309,323201.0
51851,303160.0
2348,242282.0
34073,549691.0
168660,621559.0
62854,360868.0
149232,454689.0
140562,437746.0
67157,328405.0
17827,389824.0
114840,425584.0
172309,664685.0
107561,345987.0
30543,331508.0
120787,500744.0
143533,458249.0
162152,470445.0
37727,310633.0
11635,299788.0
66434,372265.0
48553,335111.0
128970,492004.0
115565,367253.0
140365,482447.0
174671,589127.0
48780,293660.0
79106,508688.0
45706,354080.0
135239,451413.0
115815,458366.0
153519,564951.0
158283,464024.0
6225,312655.0
87176,357332.0
180752,671519.0
151522,334732.0
69449,442184.0
12502,258124.0
89191,447936.0
125287,376387.0
17304,316645.0
30165,300768.0
17058,346998.0
20663,351717.0
109423,430046.0
183758,702009.0
98698,434924.0
141522,405699.0
41242,317916.0
178038,742725.0
166648,565891.0
120887,498885.0
26966,306408.0
12628,279950.0
135087,272927.0
95146,535584.0
174928,501665.0
82043,436892.0
139309,361137.0
48112,286013.0
145389,359585.0
2330,207049.0
49804,286390.0
20406,238630.0
42151,320814.0
69480,379627.0
23160,318440.0
26454,281176.0
128761,626190.0
144239,1068656.0
126088,734506.0
23456,308558.0
147516,404682.0
141556,401241.0
117149,489561.0
136679,487593.0
143219,448277.0
162607,520599.0
92982,318452.0
36666,312055.0
94173,427602.0
79979,423564.0
132543,318663.0
59606,437244.0
70517,759419.0
47091,468663.0
94677,643049.0
85329,378688.0
64360,362142.0
160420,457731.0
140304,540668.0
172954,600994.0
11743,331952.0
114247,537697.0
32808,300297.0
123342,523572.0
122387,500716.0
26683,528029.0
102950,354613.0
95830,464752.0
83132,498162.0
38337,297356.0
140743,622615.0
32512,263348.0
122599,659163.0
112692,398632.0
21383,314107.0
21297,334720.0
46777,368523.0
73057,454370.0
44704,463638.0
85546,719713.0
22898,383730.0
48797,398530.0
124183,396242.0
17694,286851.0
123128,587187.0
49066,351540.0
13485,392033.0
18646,303970.0
106303,351715.0
35390,336478.0
122473,418785.0
170759,435189.0
62306,446492.0
35538,226461.0
63498,362888.0
170330,526976.0
98863,385543.0
58938,405026.0
106681,456855.0
155115,610378.0
17785,340515.0
146081,411304.0
57607,1687903.0
71097,326881.0
159696,419138.0
22632,227827.0
141299,640791.0
160208,466522.0
172371,651919.0
116818,527215.0
34768,578683.0
49076,306440.0
155430,558222.0
20501,343620.0
55868,294190.0
129928,456379.0
39224,361220.0
154624,508331.0
61781,1011861.0
31249,337676.0
17040,436863.0
35963,318142.0
180784,562983.0
34727,330912.0
143470,399273.0
183976,557452.0
23846,291802.0
119386,433306.0
115579,418059.0
139728,445569.0
80206,478158.0
8611,290835.0
54214,311151.0
73141,503598.0
690,268572.0
126244,458276.0
127754,431935.0
89333,343891.0
109703,410738.0
7721,298622.0
41833,488134.0
67293,285988.0
53559,342692.0
184968,555607.0
81858,482247.0
23985,318232.0
2531,187776.0
14703,281480.0
70654,857934.0
54700,253264.0
167463,507700.0
123163,392911.0
14522,290371.0
132870,342256.0
78370,907613.0
19284,389568.0
55641,452183.0
8410,298033.0
47728,395658.0
174934,623618.0
36564,311528.0
10425,347312.0
171874,536066.0
70271,591491.0
18553,397539.0
139490,353301.0
142955,435698.0
51587,492420.0
185419,616098.0
95587,531627.0
41295,287650.0
156130,379262.0
127108,500392.0
128230,328636.0
113041,483515.0
87214,463936.0
128090,304652.0
54861,349440.0
124982,594215.0
32927,403190.0
6370,297152.0
31493,337866.0
39851,277519.0
168290,552669.0
163389,450763.0
173333,709629.0
182842,639499.0
162403,565438.0
162906,403996.0
4370,318609.0
99824,580903.0
122276,401012.0
115627,449085.0
100926,353493.0
124231,466073.0
8122,366782.0
69907,815901.0
135366,464819.0
31141,296778.0
152814,364929.0
108186,426123.0
17263,282088.0
16361,344353.0
17469,308091.0
13997,297492.0
85116,364805.0
52002,359106.0
8580,384222.0
64409,668886.0
124462,931254.0
13072,243244.0
65226,340978.0
76619,354714.0
74980,400298.0
54150,270376.0
11433,296186.0
41386,273992.0
57134,294904.0
21320,323130.0
138377,451017.0
134000,354877.0
136314,501844.0
132658,439089.0
148504,502006.0
113805,449808.0
71799,533959.0
32066,351634.0
121220,461521.0
150491,431712.0
101987,343729.0
163498,401622.0
122615,530832.0
61283,313987.0
135201,366117.0
133787,447772.0
109922,362120.0
51170,328583.0
157859,456603.0
94585,372989.0
101844,347413.0
173185,668697.0
131777,418069.0
109162,506494.0
103942,458603.0
43501,400759.0
75240,519091.0
110336,439138.0
118299,428803.0
166359,511190.0
120457,543760.0
3094,423434.0
155293,532741.0
10951,310605.0
121200,453046.0
143054,372663.0
97372,400345.0
59141,253016.0
61052,275855.0
40404,427051.0
49032,326492.0
32575,252184.0
125229,405245.0
97333,392267.0
4580,223205.0
105966,455008.0
140255,483602.0
43504,308538.0
54261,407962.0
65456,348511.0
170191,419382.0
23980,337377.0
98610,370592.0
12642,379600.0
1282,172950.0
42912,267752.0
109512,326971.0
36262,346396.0
54222,286535.0
165133,671487.0
117970,439544.0
22526,309286.0
32248,440029.0
105368,523079.0
22934,373605.0
128556,448158.0
134274,425648.0
48960,413036.0
72512,480928.0
77648,390553.0
174251,657132.0
182787,594393.0
79221,436399.0
154171,362250.0
181466,665240.0
87245,373329.0
93102,437715.0
217,341535.0
83879,439157.0
4817,193698.0
5685,331113.0
160664,480750.0
123684,403638.0
126264,510744.0
127201,411730.0
145933,758853.0
16588,411863.0
83630,502803.0
49795,301304.0
46883,201386.0
119346,327460.0
129519,449558.0
